EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeType,PayZone,TerminationType,DepartmentType,Division,DOB,State,GenderCode,LocationCode,RaceDesc,MaritalDesc,PerformanceScore,CurrentEmployeeRating,ExitYear,CleanedEmployeeStatus
3289,Kinley,Serrano,2020-05-17,,Production Technician I,Mr. Aaron Mcclain,kinley.serrano@bilearner.com,SVG,Contract,Zone A,,Production,General - Con,1980-11-06,MA,Female,87752,White,Divorced,Fully Meets,4,,Active
3290,Jaiden,Middleton,2018-08-07,,Production Technician I,Jeffery Baker,jaiden.middleton@bilearner.com,TNS,Part-Time,Zone A,,Production,Field Operations,1995-12-07,MA,Male,60198,Other,Single,Fully Meets,3,,Active
3291,Shamar,Serrano,2023-08-01,,Production Technician I,Dustin Hoffman,shamar.serrano@bilearner.com,WBL,Contract,Zone C,,Production,General - Con,1957-08-09,MA,Male,50905,Hispanic,Married,Fully Meets,2,,Active
3292,Nadia,Romero,2019-01-12,2020-01-09,Production Technician I,Connor Wallace,nadia.romero@bilearner.com,PYZ,Part-Time,Zone C,Retirement,Production,Field Operations,1946-05-13,MA,Male,2769,Asian,Single,Fully Meets,4,2020.0,Inactive
3293,Lillianna,Hill,2021-04-09,2022-11-29,Production Technician I,Cindy Ruiz,lillianna.hill@bilearner.com,WBL,Contract,Zone C,Retirement,Production,General - Con,1967-09-01,MA,Female,90732,Black,Married,Fully Meets,3,2022.0,Inactive
3294,Brent,Henry,2022-06-04,2022-12-24,Production Technician I,Regina Dickerson,brent.henry@bilearner.com,NEL,Full-Time,Zone A,Retirement,Production,Aerial,1965-06-06,MA,Female,12076,Other,Divorced,Fully Meets,3,2022.0,Inactive
3295,Emmanuel,Perkins,2019-05-31,,Production Technician I,Joshua Wilson,emmanuel.perkins@bilearner.com,PL,Part-Time,Zone C,,Production,Aerial,1954-11-18,MA,Female,27767,Black,Divorced,Fully Meets,5,,Active
3296,Isis,Brooks,2019-01-07,2019-10-08,Production Technician I,Michael Palmer,isis.brooks@bilearner.com,BPC,Part-Time,Zone C,Voluntary,Production,Field Operations,1947-10-07,MA,Male,24886,White,Married,PIP,2,2019.0,Inactive
3297,Axel,Dunlap,2020-07-18,2021-04-20,Production Technician I,Bryan Beasley,axel.dunlap@bilearner.com,CCDR,Contract,Zone A,Retirement,Production,Field Operations,1955-10-12,MA,Male,25813,Black,Married,Fully Meets,4,2021.0,Inactive
3298,Tatum,Petty,2020-11-19,2021-05-21,Production Technician II,Sarah Escobar,tatum.petty@bilearner.com,EW,Full-Time,Zone A,Involuntary,Production,Field Operations,1996-03-10,MA,Female,88404,Hispanic,Widowed,Fully Meets,5,2021.0,Inactive
3299,Devyn,Pace,2022-11-10,,Production Technician II,Tabitha Cunningham,devyn.pace@bilearner.com,MSC,Part-Time,Zone A,,Production,Wireline Construction,1975-06-10,MA,Male,51576,White,Widowed,Fully Meets,4,,Active
3300,Rosemary,Becker,2021-03-25,2022-05-08,Production Technician II,Mr. Gregory Mullins MD,rosemary.becker@bilearner.com,NEL,Full-Time,Zone B,Resignation,Production,Field Operations,1946-11-27,MA,Male,73771,White,Married,Fully Meets,2,2022.0,Inactive
3301,Amiah,Sweeney,2019-05-13,2022-08-13,Production Technician II,Michael Clark,amiah.sweeney@bilearner.com,PL,Contract,Zone B,Retirement,Production,Field Operations,1997-08-27,MA,Male,65436,Black,Divorced,Fully Meets,1,2022.0,Inactive
3302,Maya,Mccoy,2019-06-07,2022-11-06,Production Technician II,Shawn Johnson,maya.mccoy@bilearner.com,PYZ,Full-Time,Zone A,Retirement,Production,General - Con,1943-07-25,MA,Female,77353,Hispanic,Married,Fully Meets,4,2022.0,Inactive
3303,Ty,Page,2023-02-18,,Production Technician II,Kathy York,ty.page@bilearner.com,SVG,Full-Time,Zone A,,Production,Field Operations,1981-11-11,MA,Female,49310,Black,Single,Fully Meets,3,,Active
3304,Destiney,Kirby,2019-04-02,,Production Technician II,Cynthia Morgan,destiney.kirby@bilearner.com,TNS,Part-Time,Zone A,,Production,Wireline Construction,1984-12-07,MA,Female,71443,Other,Single,Fully Meets,4,,Active
3305,Jace,Galloway,2020-11-30,2022-10-23,Production Technician I,Alex Lopez,jace.galloway@bilearner.com,WBL,Contract,Zone C,Involuntary,Production,Project Management - Con,1992-07-09,MA,Female,18362,Other,Widowed,Fully Meets,4,2022.0,Inactive
3306,Justice,Guerra,2022-09-24,2022-10-27,Production Technician I,Angela Terry,justice.guerra@bilearner.com,NEL,Full-Time,Zone A,Voluntary,Production,Field Operations,1992-03-31,MA,Male,78658,White,Married,PIP,4,2022.0,Inactive
3307,Quincy,Cardenas,2019-06-21,,Production Technician I,Henry Armstrong Jr.,quincy.cardenas@bilearner.com,PL,Full-Time,Zone C,,Production,Executive,1978-10-18,MA,Male,96247,Asian,Married,Fully Meets,4,,Active
3308,Alyvia,Mitchell,2022-06-10,,Production Technician I,Mary Kent,alyvia.mitchell@bilearner.com,BPC,Contract,Zone C,,Production,General - Sga,1998-11-22,MA,Female,70865,Black,Married,Fully Meets,3,,Active
3309,Lillie,Potter,2020-10-18,,Production Technician I,Kelly Brown,lillie.potter@bilearner.com,CCDR,Part-Time,Zone B,,Production,Finance & Accounting,2000-04-17,MA,Female,24730,White,Single,Fully Meets,1,,Active
3310,George,Fritz,2022-02-02,2023-02-04,Production Technician I,Sheryl Austin,george.fritz@bilearner.com,SVG,Part-Time,Zone B,Retirement,Production,Executive,1975-07-25,MA,Female,53426,Asian,Married,Fully Meets,3,2023.0,Inactive
3311,William,Avila,2021-06-17,2021-12-03,Production Technician I,Christina Kennedy,william.avila@bilearner.com,EW,Contract,Zone A,Retirement,Production,Field Operations,1974-03-12,MA,Female,15819,Black,Widowed,Fully Meets,4,2021.0,Inactive
3312,Saniya,Mosley,2018-12-01,,Production Technician I,Sara Grimes,saniya.mosley@bilearner.com,MSC,Part-Time,Zone C,,Production,Engineers,1946-04-30,MA,Male,27839,Hispanic,Married,Fully Meets,4,,Active
3313,Aimee,Davila,2021-05-09,,Production Technician I,Teresa George,aimee.davila@bilearner.com,TNS,Full-Time,Zone B,,Production,Wireline Construction,1976-02-16,MA,Male,36560,Hispanic,Married,Fully Meets,3,,Active
3314,German,Hobbs,2019-01-01,,Production Technician I,Shelly Turner,german.hobbs@bilearner.com,PYZ,Part-Time,Zone A,,Production,General - Eng,1955-09-24,MA,Male,19525,Other,Widowed,Fully Meets,4,,Active
3315,Amy,Pace,2018-10-13,2020-03-18,Production Technician I,Crystal Richmond,amy.pace@bilearner.com,WBL,Full-Time,Zone C,Involuntary,Production,Field Operations,1957-04-15,MA,Female,85181,Other,Widowed,Fully Meets,3,2020.0,Inactive
3316,Bronson,Houston,2020-04-25,2022-12-13,Production Technician I,Theresa Holmes,bronson.houston@bilearner.com,NEL,Part-Time,Zone C,Retirement,Production,Catv,1975-11-11,MA,Female,37802,Hispanic,Widowed,Fully Meets,3,2022.0,Inactive
3317,Shyann,Hurst,2022-03-17,,Production Technician I,Amanda Weiss,shyann.hurst@bilearner.com,PL,Part-Time,Zone C,,Production,Finance & Accounting,1983-04-08,MA,Female,90537,Other,Single,Fully Meets,3,,Active
3318,Maddison,Dixon,2019-11-18,2022-02-10,Production Technician I,Thomas Figueroa,maddison.dixon@bilearner.com,BPC,Part-Time,Zone A,Resignation,Production,People Services,1996-12-08,MA,Male,61532,White,Divorced,Fully Meets,3,2022.0,Inactive
3319,Madelynn,Murillo,2019-10-09,,Production Technician II,Bradley Snyder,madelynn.murillo@bilearner.com,NEL,Full-Time,Zone B,,Production,Field Operations,1963-01-25,MA,Female,34874,Hispanic,Married,Fully Meets,3,,Active
3320,Zachery,Moreno,2020-05-18,,Production Technician II,Dennis Richards,zachery.moreno@bilearner.com,PL,Part-Time,Zone A,,Production,General - Con,1969-07-06,MA,Male,31303,Other,Divorced,Fully Meets,5,,Active
3321,Tatum,Terrell,2019-02-17,,Production Technician II,Eric Aguilar,tatum.terrell@bilearner.com,BPC,Contract,Zone B,,Production,Engineers,1986-01-11,MA,Male,37576,White,Single,Fully Meets,2,,Active
3322,Roland,Berg,2020-07-31,2022-09-27,Production Technician II,Kathleen Bowen,roland.berg@bilearner.com,CCDR,Part-Time,Zone B,Voluntary,Production,Aerial,1943-10-09,MA,Male,25557,White,Single,Fully Meets,4,2022.0,Inactive
3323,Lilliana,Cowan,2023-06-17,2023-07-13,Production Technician II,Chloe Berg,lilliana.cowan@bilearner.com,SVG,Full-Time,Zone C,Voluntary,Production,Project Management - Con,1962-06-04,MA,Female,27946,Black,Married,Fully Meets,4,2023.0,Inactive
3324,Beatrice,Vance,2019-06-30,2022-07-24,Production Technician II,Anna Martinez,beatrice.vance@bilearner.com,EW,Part-Time,Zone A,Involuntary,Production,Splicing,1952-11-04,MA,Female,11516,Black,Divorced,PIP,3,2022.0,Inactive
3325,Andrea,Khan,2021-07-13,2022-03-11,Production Technician II,Christopher Blankenship,andrea.khan@bilearner.com,MSC,Contract,Zone A,Involuntary,Production,Field Operations,1993-10-14,MA,Female,19512,White,Single,Fully Meets,3,2022.0,Inactive
3326,Keagan,Vaughan,2022-01-14,,Production Technician I,Jackson Baird,keagan.vaughan@bilearner.com,PYZ,Contract,Zone A,,Production,General - Con,1941-09-03,MA,Male,20146,Hispanic,Divorced,Fully Meets,3,,Active
3327,Selah,Ibarra,2020-01-01,,Production Technician I,Randy Wright,selah.ibarra@bilearner.com,WBL,Contract,Zone C,,Production,Fielders,1979-04-27,MA,Female,91044,Hispanic,Widowed,Fully Meets,1,,Active
3328,Braylen,Cruz,2020-10-24,2023-04-11,Production Technician I,Pamela Carter,braylen.cruz@bilearner.com,NEL,Part-Time,Zone A,Resignation,Production,Engineers,1961-02-06,MA,Male,24046,White,Married,Fully Meets,3,2023.0,Inactive
3329,Gabriel,Smith,2020-10-24,,Production Technician I,Robert Rogers,gabriel.smith@bilearner.com,PL,Part-Time,Zone B,,Production,General - Sga,1978-10-08,MA,Male,90483,Hispanic,Divorced,Fully Meets,4,,Active
3330,Esther,Willis,2020-08-09,,Production Technician I,Michele Black,esther.willis@bilearner.com,BPC,Part-Time,Zone C,,Production,Fielders,1976-03-19,MA,Female,83923,White,Divorced,Fully Meets,4,,Active
3331,Sydney,Chang,2019-03-24,2020-10-16,Production Technician I,Stephanie Pierce,sydney.chang@bilearner.com,CCDR,Full-Time,Zone A,Voluntary,Production,Field Operations,1963-11-06,MA,Female,6014,Other,Single,Fully Meets,2,2020.0,Inactive
3332,Will,Morse,2022-10-29,,Production Technician I,Rebecca Moreno,will.morse@bilearner.com,SVG,Part-Time,Zone B,,Production,Wireline Construction,1961-03-06,MA,Female,34868,Other,Widowed,Fully Meets,3,,Active
3333,Yael,Sexton,2023-05-16,,Production Technician I,Jason Brady,yael.sexton@bilearner.com,EW,Contract,Zone B,,Production,Field Operations,1992-10-29,MA,Male,45740,Hispanic,Single,Fully Meets,3,,Active
3334,Brendon,Ryan,2023-05-30,,Production Technician I,Jonathan Miller,brendon.ryan@bilearner.com,MSC,Part-Time,Zone B,,Production,Project Management - Con,1989-05-19,MA,Male,46494,White,Single,Fully Meets,3,,Active
3335,Abbigail,Solis,2019-06-28,2021-12-16,Production Technician I,Mary Rivera,abbigail.solis@bilearner.com,TNS,Part-Time,Zone B,Resignation,Production,Field Operations,1992-04-07,MA,Male,38014,Other,Divorced,Fully Meets,3,2021.0,Inactive
3336,Sincere,Preston,2023-03-25,2023-05-17,Production Technician I,Eric Huber,sincere.preston@bilearner.com,PYZ,Contract,Zone A,Retirement,Production,General - Con,1979-06-21,MA,Male,75099,Asian,Divorced,Fully Meets,3,2023.0,Inactive
3337,Jorge,Pineda,2022-08-26,,Production Technician I,Michael Avery,jorge.pineda@bilearner.com,WBL,Full-Time,Zone A,,Production,Engineers,1973-01-29,MA,Female,12948,Black,Single,Fully Meets,3,,Active
3338,Aspen,Underwood,2019-11-15,,Production Technician I,David Spears,aspen.underwood@bilearner.com,NEL,Contract,Zone C,,Production,General - Con,1950-03-05,MA,Female,67665,Hispanic,Divorced,Fully Meets,3,,Active
3339,Alyson,Hickman,2021-08-22,,Production Technician I,Matthew Lyons,alyson.hickman@bilearner.com,PL,Part-Time,Zone C,,Production,Technology_IT,1951-12-11,MA,Male,50557,Hispanic,Divorced,Fully Meets,5,,Active
3340,Mina,Hancock,2022-11-29,,Production Technician I,Jamie Murray,mina.hancock@bilearner.com,BPC,Part-Time,Zone A,,Production,General - Con,1961-05-10,MA,Male,87065,White,Married,Fully Meets,3,,Active
3341,Konner,Sheppard,2022-10-15,2023-01-25,Production Technician II,Paul Watson,konner.sheppard@bilearner.com,WBL,Full-Time,Zone C,Involuntary,Production,General - Con,1955-01-28,MA,Female,78768,White,Single,Fully Meets,1,2023.0,Inactive
3342,London,Nunez,2021-07-31,,Production Technician II,Mrs. Danielle Sanchez,london.nunez@bilearner.com,NEL,Full-Time,Zone C,,Production,Aerial,2000-02-17,MA,Male,35072,Other,Widowed,Fully Meets,2,,Active
3343,Seth,Huff,2022-02-21,2023-05-26,Production Technician II,Kari Walker,seth.huff@bilearner.com,PL,Part-Time,Zone A,Retirement,Production,Field Operations,1965-11-25,MA,Male,87930,Hispanic,Married,Fully Meets,4,2023.0,Inactive
3344,Justine,Villanueva,2021-08-29,,Production Technician II,Samantha Green,justine.villanueva@bilearner.com,BPC,Contract,Zone B,,Production,General - Con,1958-03-12,MA,Male,71735,White,Married,Fully Meets,3,,Active
3345,Moshe,Anderson,2021-12-13,2023-01-29,Production Technician II,Michael Spencer,moshe.anderson@bilearner.com,CCDR,Full-Time,Zone C,Retirement,Production,Project Management - Con,1981-04-09,MA,Male,66521,Asian,Single,Fully Meets,4,2023.0,Inactive
3346,Kadyn,Bush,2021-03-30,2022-02-12,Production Technician II,Juan Cooper,kadyn.bush@bilearner.com,SVG,Part-Time,Zone B,Involuntary,Production,Yard (Material Handling),1957-04-07,MA,Female,47048,Other,Divorced,Fully Meets,2,2022.0,Inactive
3347,Ahmed,Lindsey,2021-02-02,2022-05-13,Production Technician II,John Taylor,ahmed.lindsey@bilearner.com,EW,Contract,Zone C,Resignation,Production,Catv,1962-08-22,MA,Female,17960,Hispanic,Divorced,Fully Meets,3,2022.0,Inactive
3348,Ryder,Bray,2019-10-31,,Production Technician II,Michael Austin,ryder.bray@bilearner.com,MSC,Part-Time,Zone A,,Production,General - Con,1987-12-01,MA,Female,42857,Asian,Widowed,Fully Meets,2,,Active
3349,Taylor,Bonilla,2022-11-07,,Production Technician I,Sara Figueroa,taylor.bonilla@bilearner.com,WBL,Contract,Zone A,,Production,General - Eng,1959-02-27,MA,Male,85935,Hispanic,Divorced,Fully Meets,3,,Active
3350,Jalen,Richmond,2022-11-20,,Production Technician I,Samantha Butler,jalen.richmond@bilearner.com,BPC,Full-Time,Zone B,,Production,Project Management - Con,1973-01-07,MA,Female,41824,Hispanic,Divorced,Fully Meets,5,,Active
3351,Kayden,Hill,2021-12-15,2022-04-06,Production Technician I,Amanda White,kayden.hill@bilearner.com,CCDR,Contract,Zone C,Involuntary,Production,Shop (Fleet),1974-09-08,MA,Male,57006,Hispanic,Married,Fully Meets,2,2022.0,Inactive
3352,Aubree,Mooney,2023-02-22,,Production Technician I,Sarah Walker,aubree.mooney@bilearner.com,EW,Part-Time,Zone B,,Production,Field Operations,1986-04-05,MA,Male,82003,Other,Single,Fully Meets,3,,Active
3353,Haven,Donaldson,2020-03-29,,Production Technician I,Brent Davis,haven.donaldson@bilearner.com,MSC,Contract,Zone B,,Production,General - Con,1978-06-11,MA,Female,62032,Hispanic,Married,Fully Meets,3,,Active
3354,Neil,Dunn,2021-08-09,2023-06-16,Production Technician I,Michael Brown,neil.dunn@bilearner.com,NEL,Part-Time,Zone A,Retirement,Production,Field Operations,1961-04-21,MA,Female,14400,Asian,Single,Fully Meets,3,2023.0,Inactive
3355,Darryl,Ponce,2023-01-02,2023-06-18,Production Technician I,Elizabeth Scott,darryl.ponce@bilearner.com,PL,Contract,Zone B,Resignation,Production,Aerial,1991-02-23,MA,Female,34876,White,Divorced,Fully Meets,5,2023.0,Inactive
3356,Cade,Heath,2018-11-10,,Production Technician I,Marco Stephenson,cade.heath@bilearner.com,PYZ,Full-Time,Zone C,,Production,General - Eng,1991-08-14,MA,Female,34856,Asian,Married,Needs Improvement,3,,Active
3357,Sidney,Hooper,2022-08-30,,Production Technician I,Kevin Fitzgerald,sidney.hooper@bilearner.com,SVG,Full-Time,Zone B,,Production,Engineers,1942-08-09,MA,Male,78039,Asian,Married,Exceeds,1,,Active
3358,Johnathan,Mayo,2021-07-30,2022-12-03,Production Technician I,Jerry Williams,johnathan.mayo@bilearner.com,TNS,Full-Time,Zone A,Voluntary,Production,Field Operations,2000-01-24,MA,Male,67062,Black,Divorced,Fully Meets,3,2022.0,Inactive
3359,Anika,Arroyo,2020-11-29,,Production Technician I,James Ward,anika.arroyo@bilearner.com,WBL,Full-Time,Zone C,,Production,Field Operations,1980-02-08,MA,Male,30982,Hispanic,Married,Exceeds,3,,Active
3360,Fatima,Kemp,2021-03-24,,Production Technician I,Patrick Wood,fatima.kemp@bilearner.com,BPC,Part-Time,Zone A,,Production,General - Con,1974-05-20,MA,Female,4369,Asian,Married,Exceeds,2,,Active
3361,Lilianna,Conway,2020-12-29,2022-02-23,Production Technician I,Patrick Hart,lilianna.conway@bilearner.com,CCDR,Part-Time,Zone B,Voluntary,Production,General - Con,1943-10-04,MA,Female,65806,Other,Single,Exceeds,3,2022.0,Inactive
3362,Tony,Cooke,2021-08-02,,Production Technician I,Linda Gonzales,tony.cooke@bilearner.com,EW,Full-Time,Zone C,,Production,Field Operations,1967-11-10,MA,Female,90552,Asian,Widowed,Exceeds,1,,Active
3363,Trevor,Barry,2022-03-30,,Production Technician I,Jack Branch,trevor.barry@bilearner.com,MSC,Part-Time,Zone A,,Production,Field Operations,1957-07-26,MA,Male,31018,Black,Married,Exceeds,5,,Active
3364,Marisa,Frank,2021-03-05,2021-09-07,Production Technician II,Courtney Chambers,marisa.frank@bilearner.com,WBL,Part-Time,Zone A,Retirement,Production,Engineers,1960-06-05,MA,Female,42754,Hispanic,Single,Exceeds,3,2021.0,Inactive
3365,Shania,Flores,2020-12-02,,Production Technician II,Andre Pacheco,shania.flores@bilearner.com,NEL,Contract,Zone B,,Production,Project Management - Con,1948-06-27,MA,Male,24571,Asian,Divorced,Fully Meets,3,,Active
3366,Andre,Allison,2019-01-20,2020-01-18,Production Technician II,Angela Fowler,andre.allison@bilearner.com,PL,Contract,Zone C,Voluntary,Production,General - Con,1976-05-14,MA,Male,74701,Black,Widowed,Exceeds,4,2020.0,Inactive
3367,Destiny,Bright,2020-05-30,2022-02-01,Production Technician II,Patricia Doyle,destiny.bright@bilearner.com,BPC,Full-Time,Zone B,Retirement,Production,Field Operations,1962-10-16,MA,Male,35065,Other,Single,Exceeds,2,2022.0,Inactive
3368,Karli,Parks,2019-11-14,2023-05-14,Production Technician II,Benjamin Cook,karli.parks@bilearner.com,CCDR,Part-Time,Zone B,Retirement,Production,Field Operations,1990-02-07,MA,Male,61176,Black,Married,Exceeds,5,2023.0,Inactive
3369,Mylie,Callahan,2022-07-27,2023-03-24,Production Technician II,Jeff Cabrera,mylie.callahan@bilearner.com,SVG,Part-Time,Zone A,Resignation,Production,General - Con,1950-08-29,MA,Female,22374,Other,Single,Exceeds,2,2023.0,Inactive
3370,Jadiel,Dickson,2022-06-20,,Production Technician II,Chris Burke,jadiel.dickson@bilearner.com,EW,Contract,Zone C,,Production,General - Con,1958-08-27,MA,Female,57215,Asian,Widowed,Exceeds,3,,Active
3371,Aliya,Moss,2022-12-20,2023-03-22,Production Technician II,Keith Rasmussen,aliya.moss@bilearner.com,MSC,Full-Time,Zone A,Resignation,Production,Wireless,1970-11-22,MA,Female,5985,Hispanic,Married,Exceeds,3,2023.0,Inactive
3372,Kylie,Roman,2023-01-14,2023-03-14,Production Technician I,Tammy Small,kylie.roman@bilearner.com,TNS,Contract,Zone C,Involuntary,Production,Project Management - Con,1992-05-27,MA,Female,94040,Asian,Divorced,Fully Meets,4,2023.0,Inactive
3373,Karter,Thornton,2018-09-22,,Production Technician I,Phillip Little,karter.thornton@bilearner.com,PYZ,Contract,Zone A,,Production,Aerial,1989-02-06,MA,Male,35546,Other,Married,Exceeds,2,,Active
3374,Ronald,Bullock,2022-09-24,2023-03-10,Production Technician I,Thomas Rios,ronald.bullock@bilearner.com,WBL,Part-Time,Zone A,Involuntary,Production,Field Operations,1999-12-04,MA,Male,33903,Hispanic,Divorced,Exceeds,4,2023.0,Inactive
3375,Sharon,Beltran,2020-06-08,2021-07-13,Production Technician I,Kathy Kelley,sharon.beltran@bilearner.com,NEL,Full-Time,Zone B,Voluntary,Production,Engineers,1999-09-20,MA,Female,58194,Black,Divorced,Exceeds,3,2021.0,Inactive
3376,Maren,Anderson,2023-07-06,,Production Technician I,Christopher Sexton,maren.anderson@bilearner.com,PL,Part-Time,Zone B,,Production,Field Operations,1986-11-11,MA,Female,7445,Asian,Single,Exceeds,5,,Active
3377,Cruz,Ashley,2020-02-24,2023-05-13,Production Technician I,Evan Schultz,cruz.ashley@bilearner.com,BPC,Part-Time,Zone A,Resignation,Production,Splicing,1989-09-06,MA,Female,52336,Asian,Widowed,Exceeds,4,2023.0,Inactive
